step,w1,w2,w3,w4,w5,w6,ema1,ema2,ema3,ema4,ema5,ema6,L1,L2,L3,L4,L5,L6,wn1,wn2,wn3,wn4,wn5,eman1,eman2,eman3,eman4,eman5
2750,0.21335703134536743,0.15427762269973755,0.131825253367424,0.14354214072227478,0.18052160739898682,0.17647631466388702,0.30925607681274414,0.2565383017063141,0.23307430744171143,0.24439764022827148,0.2802811861038208,0.27667102217674255,0.14767442643642426,0.22541265189647675,0.4740769863128662,0.20141328871250153,0.007606093771755695,0.020541900768876076,1.886641502380371,1.88496994972229,0.4315045475959778,0.2238815724849701,0.2376583069562912,0.46960175037384033,0.46945399045944214,0.22311215102672577,0.11436235904693604,0.12431512773036957
2800,0.2681560516357422,0.16734565794467926,0.13866198062896729,0.11543350666761398,0.1558971256017685,0.154505655169487,0.3453448414802551,0.26735588908195496,0.23633219301700592,0.2060803472995758,0.2556632161140442,0.2541837990283966,0.01902075856924057,2.9023162824159954e-06,8.764247638737288e-08,4.691164434689199e-08,7.889293556218036e-06,2.510999053129126e-08,1.9064444303512573,1.7844393253326416,0.4830082952976227,0.23044279217720032,0.24066542088985443,0.46380510926246643,0.4527824819087982,0.23497819900512695,0.11163966357707977,0.11773610860109329
2850,0.277503103017807,0.14948171377182007,0.1541421264410019,0.12229461222887039,0.1521761119365692,0.14440229535102844,0.3105926215648651,0.20793814957141876,0.2124945968389511,0.17481586337089539,0.2141348123550415,0.2028835266828537,0.11955693364143372,0.06196758896112442,0.011047745123505592,0.06196758896112442,0.3868710398674011,0.12692801654338837,1.8520057201385498,1.8957549333572388,0.461403489112854,0.23585502803325653,0.24233461916446686,0.4497182071208954,0.45360952615737915,0.21720123291015625,0.1062503308057785,0.11076735705137253
2900,0.2709771394729614,0.23632307350635529,0.16439548134803772,0.10287561267614365,0.11917825043201447,0.10625041276216507,0.36871203780174255,0.3422529101371765,0.284261018037796,0.20502585172653198,0.23236005008220673,0.21035173535346985,0.7750082015991211,0.3868710398674011,0.575939416885376,0.3868710398674011,0.6931471824645996,0.3868710398674011,1.9973567724227905,1.6921336650848389,0.3982617259025574,0.26096412539482117,0.22599655389785767,0.47679126262664795,0.45025700330734253,0.20804618299007416,0.13759176433086395,0.11361457407474518
2950,0.2946983575820923,0.18825691938400269,0.1584649682044983,0.12368748337030411,0.12646043300628662,0.10843177884817123,0.36254414916038513,0.27737319469451904,0.24894796311855316,0.2080095410346985,0.21159079670906067,0.18621832132339478,1.136871099472046,0.014163456857204437,0.014163456857204437,0.00861448422074318,0.000911466486286372,0.0015023101586848497,1.9517521858215332,1.6179066896438599,0.5055370330810547,0.28028640151023865,0.2429802417755127,0.45340874791145325,0.42327556014060974,0.229397714138031,0.13109615445137024,0.1072908490896225
3000,0.306404173374176,0.1956423670053482,0.13109919428825378,0.1269533485174179,0.12404486536979675,0.11585605144500732,0.3786748945713043,0.2961302697658539,0.2300751954317093,0.22477319836616516,0.22094948589801788,0.2096806764602661,0.8522955179214478,1.013004202832235e-05,1.3007213055971079e-05,3.535687574185431e-05,7.484903471777216e-05,5.8292964240536094e-05,2.0939407348632812,1.4537379741668701,0.4560993015766144,0.26263973116874695,0.22879153490066528,0.46943938732147217,0.41072481870651245,0.21752767264842987,0.12553979456424713,0.10254446417093277
3050,0.3187476396560669,0.1749446541070938,0.13443702459335327,0.1260654777288437,0.12684765458106995,0.11895747482776642,0.34888818860054016,0.24978913366794586,0.21456009149551392,0.1982114017009735,0.19679883122444153,0.1866021305322647,0.014239631593227386,0.0031777266412973404,0.8259393572807312,0.25192907452583313,0.00861448422074318,0.04858735203742981,2.0618526935577393,1.4387675523757935,0.47286850214004517,0.2864941954612732,0.24996019899845123,0.45352521538734436,0.39116761088371277,0.20810139179229736,0.1245848685503006,0.1018487885594368
3100,0.2518570125102997,0.12340067327022552,0.2280864119529724,0.14045365154743195,0.12927787005901337,0.12692435085773468,0.32209521532058716,0.20416095852851868,0.3055213987827301,0.2255430370569229,0.21184015274047852,0.20880697667598724,0.02195693738758564,4.5398901420412585e-05,0.00033540636650286615,0.0024756852071732283,0.0002612244279589504,9.610703273210675e-05,1.9871147871017456,1.4080902338027954,0.5217280983924866,0.34149307012557983,0.28836315870285034,0.43280768394470215,0.3717055022716522,0.2099256068468094,0.13928908109664917,0.11110462248325348
3150,0.24371176958084106,0.13206422328948975,0.16974443197250366,0.17112377285957336,0.1279596984386444,0.15539610385894775,0.3216695189476013,0.2203298956155777,0.26174473762512207,0.26308074593544006,0.2151183933019638,0.24717314541339874,0.02464863657951355,0.0002034476783592254,9.610703273210675e-05,0.00015844876179471612,7.889293556218036e-06,0.00015844876179471612,1.9017665386199951,1.5222145318984985,0.5430195331573486,0.3495441675186157,0.29381686449050903,0.42087170481681824,0.38376885652542114,0.21197283267974854,0.13855360448360443,0.10857300460338593
3200,0.2409484088420868,0.15088264644145966,0.13817504048347473,0.2054760903120041,0.12933947145938873,0.1351783722639084,0.35914328694343567,0.2806393504142761,0.26577824354171753,0.3317296802997589,0.2560025453567505,0.26403293013572693,0.17565155029296875,0.04858735203742981,0.014163456857204437,0.06196758896112442,0.12692801654338837,0.20141328871250153,2.190526247024536,1.2624576091766357,0.45308271050453186,0.2781948745250702,0.23132064938545227,0.4723820090293884,0.3842158317565918,0.2134256809949875,0.13213352859020233,0.10138069093227386
3250,0.24200107157230377,0.1389305293560028,0.13226564228534698,0.17578069865703583,0.15159431099891663,0.15942782163619995,0.3383077383041382,0.24542313814163208,0.24105671048164368,0.2898034155368805,0.25880467891693115,0.2696003019809723,0.33289915323257446,0.20141328871250153,0.575939416885376,0.7575989961624146,0.10020655393600464,0.3484445810317993,2.2056362628936768,1.195910096168518,0.47717010974884033,0.29026854038238525,0.231440931558609,0.47065794467926025,0.3694683611392975,0.21633674204349518,0.13349232077598572,0.09574533998966217
3300,0.26778995990753174,0.14007528126239777,0.13862918317317963,0.15874384343624115,0.13862285017967224,0.15613888204097748,0.349078893661499,0.24417676031589508,0.24407266080379486,0.2629568576812744,0.2409265786409378,0.26097163558006287,0.1110958606004715,0.3132617175579071,0.474077045917511,0.12692801654338837,0.16022413969039917,0.20141328871250153,2.1134660243988037,1.3177345991134644,0.4956730008125305,0.3013019859790802,0.2399650514125824,0.45499417185783386,0.37625831365585327,0.21329949796199799,0.13033226132392883,0.09360326826572418
3350,0.2910824120044708,0.17697663605213165,0.13984929025173187,0.1332961618900299,0.13392974436283112,0.1248658150434494,0.3607744574546814,0.2786695659160614,0.23981991410255432,0.23190149664878845,0.23268461227416992,0.22112174332141876,0.00027646933449432254,1.0677034651962458e-06,3.3982678893096363e-09,2.7536072593647987e-05,9.610703273210675e-05,5.8292964240536094e-05,2.0838236808776855,1.2838692665100098,0.5378194451332092,0.30292361974716187,0.27268272638320923,0.4481642544269562,0.3674432337284088,0.22242477536201477,0.1254846155643463,0.10922244936227798
3400,0.27769187092781067,0.11794915050268173,0.14355778694152832,0.15429918467998505,0.16605901718139648,0.14044307172298431,0.36091846227645874,0.21094727516174316,0.24401673674583435,0.25939396023750305,0.2781411111354828,0.243868887424469,0.9308186769485474,0.06196758896112442,0.12692801654338837,0.4740769863128662,1.136871099472046,0.4740769863128662,2.048539161682129,1.3682453632354736,0.5185791254043579,0.3088592290878296,0.26608186960220337,0.4449228346347809,0.3759635388851166,0.2142648994922638,0.12789706885814667,0.10305014997720718
3450,0.2931568920612335,0.10526573657989502,0.12502239644527435,0.19446101784706116,0.1537250280380249,0.12836894392967224,0.3883785009384155,0.21938221156597137,0.247762992978096,0.3206501007080078,0.28186407685279846,0.25212156772613525,1.6041092294472037e-06,3.726646127688582e-06,8.315283821502817e-07,2.1445179299917072e-05,1.3007213055971079e-05,1.0677034651962458e-06,2.2457034587860107,1.1096534729003906,0.5034430623054504,0.27383697032928467,0.23682746291160583,0.47652843594551086,0.3590332567691803,0.22731119394302368,0.12456343322992325,0.10162138193845749
3500,0.2989475727081299,0.10061813145875931,0.16482023894786835,0.1813105344772339,0.14914575219154358,0.10515781491994858,0.4245797097682953,0.24530552327632904,0.3275202214717865,0.3425334393978119,0.30981457233428955,0.2525310516357422,0.008564899675548077,0.04858735203742981,0.12692801654338837,0.05488218367099762,0.005233798176050186,0.04299908131361008,2.4389026165008545,0.8970066905021667,0.4762379229068756,0.22946158051490784,0.19548457860946655,0.5115115642547607,0.34953099489212036,0.2440067082643509,0.12230972200632095,0.0956006869673729
3550,0.27092626690864563,0.1258498877286911,0.1534489393234253,0.16473132371902466,0.1603287160396576,0.12471489608287811,0.37419453263282776,0.24669192731380463,0.2812623679637909,0.29070231318473816,0.28623253107070923,0.2451971024274826,0.3001868426799774,0.20141328871250153,0.38687101006507874,0.16022413969039917,0.16022413969039917,0.20141328871250153,2.396589756011963,0.9234452843666077,0.4907039701938629,0.2386568784713745,0.2140079289674759,0.4983750581741333,0.3420037031173706,0.2366252839565277,0.11648958921432495,0.0983206257224083
3600,0.26837271451950073,0.15122634172439575,0.15089374780654907,0.15431152284145355,0.14503799378871918,0.13015764951705933,0.3529874384403229,0.2552843987941742,0.2560158669948578,0.27143290638923645,0.24839036166667938,0.22810950875282288,0.8290395736694336,0.5231232643127441,0.6325990557670593,1.8047447204589844,0.5231232643127441,0.28115013241767883,2.2864410877227783,1.0390760898590088,0.5278917551040649,0.2558293640613556,0.2317901849746704,0.47982892394065857,0.3452718257904053,0.23240582644939423,0.11167574673891068,0.0952293872833252
3650,0.2587856352329254,0.12970584630966187,0.1527477651834488,0.1903660148382187,0.13812831044197083,0.13026635348796844,0.3281160295009613,0.20673957467079163,0.23413203656673431,0.2736756503582001,0.22074933350086212,0.21558959782123566,0.9008098840713501,0.16022413969039917,0.20141328871250153,0.5231233239173889,0.5231233239173889,0.9740769863128662,2.210390090942383,1.0572775602340698,0.5952063202857971,0.2867291271686554,0.24068979918956757,0.45941805839538574,0.3352538049221039,0.2394963949918747,0.1177680492401123,0.08859656006097794
3700,0.2615841031074524,0.14547045528888702,0.15118065476417542,0.15091176331043243,0.16165733337402344,0.12919555604457855,0.34439659118652344,0.2472987174987793,0.2536534070968628,0.25337693095207214,0.2647172510623932,0.22786353528499603,0.027896825224161148,2.7536072593647987e-05,0.0002034476783592254,0.0019285932648926973,0.0010327640920877457,0.014163456857204437,2.3558545112609863,0.907935380935669,0.5435378551483154,0.2636750042438507,0.21700195968151093,0.4823744297027588,0.3234601616859436,0.23566457629203796,0.1173841804265976,0.08491569757461548
3750,0.2872430682182312,0.13905824720859528,0.15914581716060638,0.14289070665836334,0.14046846330165863,0.13119371235370636,0.34760597348213196,0.2243107259273529,0.2528371810913086,0.23923258483409882,0.23125411570072174,0.21550101041793823,1.333911657333374,0.9740769863128662,1.6004126071929932,2.0176751613616943,1.5019289255142212,1.0537006855010986,2.301858901977539,0.9486387968063354,0.5535533428192139,0.2860966622829437,0.23199759423732758,0.47408339381217957,0.31688061356544495,0.22710229456424713,0.11709755659103394,0.08216378837823868
3800,0.29645004868507385,0.13257068395614624,0.15899550914764404,0.13939674198627472,0.13307586312294006,0.1395110934972763,0.3298855423927307,0.1866380125284195,0.21771620213985443,0.194762721657753,0.19762109220027924,0.20541319251060486,1.0643150806427002,0.018149929121136665,0.12692801654338837,0.0021851020865142345,1.0537006855010986,1.0537006855010986,2.3200180530548096,0.9265213012695312,0.5304692387580872,0.2898488938808441,0.23929272592067719,0.4633028209209442,0.3103206157684326,0.2214573472738266,0.1166410744190216,0.0846957117319107
3850,0.287588506937027,0.18604595959186554,0.13405755162239075,0.12119758129119873,0.14545366168022156,0.12565675377845764,0.3003745675086975,0.22851471602916718,0.17441701889038086,0.1583244800567627,0.18789252638816833,0.16411782801151276,0.0021009226329624653,0.0024756852071732283,0.00015844876179471612,0.05488218367099762,0.0015023101586848497,0.0380413718521595,2.2036800384521484,1.0373899936676025,0.5722532868385315,0.3140694200992584,0.25921398401260376,0.43340328335762024,0.31208232045173645,0.21293538808822632,0.11294078081846237,0.08094742894172668
3900,0.24199266731739044,0.12267984449863434,0.15640440583229065,0.17317081987857819,0.16933847963809967,0.1364138126373291,0.26755577325820923,0.15546607971191406,0.19553914666175842,0.21234175562858582,0.2091350108385086,0.1729750633239746,3.421150177018717e-05,6.475950158346677e-07,8.764247638737288e-08,1.013004202832235e-05,0.04858735203742981,3.059022617435403e-07,2.102315664291382,1.1206053495407104,0.5871378183364868,0.36641865968704224,0.2755146324634552,0.41780945658683777,0.3099006116390228,0.2052202671766281,0.12663975358009338,0.07911711931228638
3950,0.21400462090969086,0.13781088590621948,0.1303287297487259,0.23763196170330048,0.15948575735092163,0.12073801457881927,0.2737138271331787,0.2010534405708313,0.19184109568595886,0.2910091280937195,0.22515538334846497,0.17922919988632202,0.00436673266813159,0.00023053328914102167,6.605432281503454e-05,0.005928608123213053,0.00023053328914102167,8.481463737552986e-05,2.138174533843994,1.0907948017120361,0.600894033908844,0.33931124210357666,0.2624281346797943,0.4253833293914795,0.31320902705192566,0.21172110736370087,0.118585005402565,0.075761578977108
4000,0.2627691626548767,0.10769243538379669,0.17610310018062592,0.18729262053966522,0.16028039157390594,0.1058623194694519,0.31711241602897644,0.1694643199443817,0.2504996359348297,0.26064902544021606,0.2349516600370407,0.16651125252246857,0.05937544256448746,0.012509570457041264,0.0015023101586848497,2.8453348122070565e-08,9.610703273210675e-05,1.013004202832235e-05,2.0688092708587646,1.1612443923950195,0.6547613739967346,0.3456072211265564,0.2546105682849884,0.41903942823410034,0.32279258966445923,0.22729648649692535,0.11976611614227295,0.0698738694190979
4050,0.23457522690296173,0.13229617476463318,0.17290186882019043,0.16020941734313965,0.1689646989107132,0.13105261325836182,0.29752117395401,0.20629297196865082,0.24856965243816376,0.2323024570941925,0.24665966629981995,0.20723465085029602,0.24866126477718353,0.5759395360946655,0.3868710696697235,0.018149932846426964,0.5759395360946655,0.8259395360946655,2.0866074562072754,1.2087281942367554,0.58670973777771,0.3512401282787323,0.2424716055393219,0.42205163836479187,0.3311794698238373,0.21071383357048035,0.12520383298397064,0.06343957781791687
4100,0.24064117670059204,0.15446916222572327,0.19497446715831757,0.16070592403411865,0.12969574332237244,0.11951355636119843,0.3050576448440552,0.23159024119377136,0.2700096368789673,0.2381163388490677,0.2027428150177002,0.18925216794013977,0.032572656869888306,0.0004879761836491525,6.962280622246908e-06,9.422450375495828e-07,3.927862621821987e-07,2.510999053129126e-08,2.231369733810425,1.0744483470916748,0.533923864364624,0.31327810883522034,0.22279632091522217,0.44607681035995483,0.3242754340171814,0.20772385597229004,0.1188635304570198,0.06151656433939934
4150,0.22209256887435913,0.16121454536914825,0.18116392195224762,0.15237842500209808,0.16694645583629608,0.11620406806468964,0.27481475472450256,0.2219557911157608,0.24209435284137726,0.21266447007656097,0.2277202159166336,0.16793598234653473,6.20680075371638e-05,7.484903471777216e-05,0.08893946558237076,0.0010327640920877457,5.8292964240536094e-05,3.6534821390432626e-08,2.2433247566223145,1.0464134216308594,0.5370462536811829,0.3174370229244232,0.22157883644104004,0.44608232378959656,0.31898391246795654,0.207810640335083,0.1201765164732933,0.05982012674212456
4200,0.23204554617404938,0.14652074873447418,0.17584958672523499,0.15433423221111298,0.1716577559709549,0.1195921078324318,0.3097533583641052,0.21827808022499084,0.24889329075813293,0.22708968818187714,0.2515990436077118,0.19662389159202576,1.599419355392456,0.0380413718521595,0.08893946558237076,0.06196758896112442,0.7575989961624146,1.2234445810317993,2.1997249126434326,1.1344881057739258,0.5231496691703796,0.3218836188316345,0.22085167467594147,0.4410223364830017,0.33414003252983093,0.20165233314037323,0.12070607393980026,0.057922977954149246
4250,0.26107916235923767,0.12876440584659576,0.17307904362678528,0.18375413119792938,0.13858181238174438,0.1147414967417717,0.2959499657154083,0.17901203036308289,0.22963301837444305,0.2377779185771942,0.19086629152297974,0.15977360308170319,0.10088087618350983,0.06993620097637177,0.2519291043281555,0.07888973504304886,0.04299908131361008,0.04858735203742981,2.190359354019165,1.104260802268982,0.5456196069717407,0.3371213972568512,0.2252543717622757,0.43091779947280884,0.32006189227104187,0.20256033539772034,0.12231383472681046,0.05511171370744705
4300,0.26645171642303467,0.135415717959404,0.17003346979618073,0.19000698626041412,0.12265405058860779,0.1154380664229393,0.3175962567329407,0.20572683215141296,0.24328839778900146,0.26161453127861023,0.18939487636089325,0.1793902963399887,0.01902068592607975,6.475950158346677e-07,2.510999053129126e-08,3.120239853160456e-05,1.573710259328287e-11,8.423464183116014e-12,2.078341007232666,1.3374338150024414,0.5339834690093994,0.31604674458503723,0.22868460416793823,0.42819762229919434,0.3547280728816986,0.201704204082489,0.11319956928491592,0.06036735698580742
4350,0.3893692195415497,0.10370578616857529,0.15341059863567352,0.13686160743236542,0.1172725185751915,0.099380262196064,0.41699591279029846,0.19888438284397125,0.271518737077713,0.24443666636943817,0.21902361512184143,0.19162558019161224,0.005391910206526518,0.023245465010404587,0.8259393572807312,0.001170194591395557,0.00861448422074318,0.00033540636650286615,2.255619764328003,1.226731300354004,0.46233925223350525,0.24769078195095062,0.18828658759593964,0.4722096920013428,0.3683149814605713,0.2080628126859665,0.10404317826032639,0.058340538293123245
4400,0.31674912571907043,0.13361962139606476,0.18426664173603058,0.1298683136701584,0.12421815097332001,0.11127814650535583,0.36363092064857483,0.22122637927532196,0.2743876874446869,0.2165204882621765,0.20917920768260956,0.1910281628370285,5.388818408391671e-06,0.000911466486286372,0.014163456857204437,0.00017954407667275518,2.382369359565928e-07,1.9555681518568235e-08,2.258256196975708,1.2325859069824219,0.4521421194076538,0.2380210906267166,0.19743405282497406,0.4719234108924866,0.37101030349731445,0.20386479794979095,0.0969252660870552,0.06513606011867523
4450,0.24431000649929047,0.12039446085691452,0.229890376329422,0.13519592583179474,0.13407111167907715,0.13613808155059814,0.35787704586982727,0.24107612669467926,0.3478029668331146,0.2602081298828125,0.2588295638561249,0.261353999376297,0.003634139895439148,8.315283821502817e-07,5.4222336984821595e-06,2.260326937175705e-06,3.466327029855165e-07,3.726646127688582e-06,2.459627389907837,1.015841007232666,0.3794191777706146,0.200840026140213,0.17855283617973328,0.5124685764312744,0.3650864064693451,0.19894741475582123,0.09492585808038712,0.07532181590795517
4500,0.2486792653799057,0.1272830367088318,0.1974800080060959,0.14011210203170776,0.1488550454378128,0.13759049773216248,0.3206103444099426,0.20834577083587646,0.2870677709579468,0.231272354722023,0.24302373826503754,0.2207758128643036,0.60426926612854,0.42870068550109863,1.0537006855010986,1.136871099472046,1.31326162815094,0.3868710398674011,2.4023287296295166,1.037153720855713,0.4271705746650696,0.2173311859369278,0.1880728304386139,0.4978562295436859,0.35459983348846436,0.2067578285932541,0.0941310003399849,0.07003213465213776
4550,0.25563186407089233,0.13824065029621124,0.17776411771774292,0.1397339105606079,0.1526890993118286,0.13594037294387817,0.3137839436531067,0.206069216132164,0.24794462323188782,0.20473793148994446,0.22041380405426025,0.21205055713653564,0.9766712188720703,0.3484445810317993,0.3868710398674011,0.0380413718521595,0.14267505705356598,1.2234445810317993,2.366159200668335,1.02421236038208,0.4597744643688202,0.23677213490009308,0.2045116424560547,0.48285073041915894,0.34329336881637573,0.20980285108089447,0.10380484163761139,0.07478434592485428
4600,0.3111315369606018,0.11136237531900406,0.1378919631242752,0.13621209561824799,0.17089420557022095,0.132507786154747,0.33821406960487366,0.1623259037733078,0.19754630327224731,0.1955200880765915,0.23294731974601746,0.19097071886062622,0.6403611302375793,0.0040784431621432304,0.0003800567355938256,5.4222336984821595e-06,7.889293556218036e-06,3.2887544421100756e-06,2.375406265258789,0.9990700483322144,0.45077547430992126,0.2529398500919342,0.203531414270401,0.4798199236392975,0.3354701101779938,0.20279671251773834,0.10652457177639008,0.07030266523361206
4650,0.30305567383766174,0.11009112000465393,0.13870905339717865,0.1340746134519577,0.16298578679561615,0.1510838121175766,0.3199556767940521,0.15134821832180023,0.2017030119895935,0.18395906686782837,0.21686938405036926,0.20469704270362854,0.1533363163471222,0.0006265303236432374,1.2234445810317993,0.00975591130554676,0.07888973504304886,0.1128222793340683,2.2036709785461426,1.2519865036010742,0.46669718623161316,0.2701132893562317,0.21732670068740845,0.4506787657737732,0.3553566038608551,0.19197887182235718,0.10083901137113571,0.06459907442331314
